root@surya--Legion-5:/workspace/HW2_Work/part3_plusY# python3 test.py   --stage 4   --variant A   --model models/stage4/variantA/run001/best/best_precision_model.zip   --success-distance 0.10   --episodes 5   --step-dt 0.05   --log-position-every 2
[pose] step=58 target_index=1/1 pos=(0.92, 0.92, 0.78) target=(0.92, 0.67, 0.74) distance=0.25
[pose] step=60 target_index=1/1 pos=(0.88, 0.96, 0.80) target=(0.92, 0.67, 0.74) distance=0.29
[pose] step=62 target_index=1/1 pos=(0.85, 1.01, 0.81) target=(0.92, 0.67, 0.74) distance=0.35
[pose] step=64 target_index=1/1 pos=(0.83, 1.05, 0.82) target=(0.92, 0.67, 0.74) distance=0.39
[pose] step=66 target_index=1/1 pos=(0.83, 1.07, 0.83) target=(0.92, 0.67, 0.74) distance=0.41
[pose] step=68 target_index=1/1 pos=(0.84, 1.07, 0.83) target=(0.92, 0.67, 0.74) distance=0.41
[pose] step=70 target_index=1/1 pos=(0.88, 1.05, 0.83) target=(0.92, 0.67, 0.74) distance=0.39
[pose] step=72 target_index=1/1 pos=(0.92, 1.02, 0.82) target=(0.92, 0.67, 0.74) distance=0.35
[pose] step=74 target_index=1/1 pos=(0.97, 0.97, 0.81) target=(0.92, 0.67, 0.74) distance=0.31
[pose] step=76 target_index=1/1 pos=(1.02, 0.93, 0.80) target=(0.92, 0.67, 0.74) distance=0.28
[pose] step=78 target_index=1/1 pos=(1.06, 0.89, 0.78) target=(0.92, 0.67, 0.74) distance=0.26
[pose] step=80 target_index=1/1 pos=(1.08, 0.88, 0.77) target=(0.92, 0.67, 0.74) distance=0.26
[pose] step=82 target_index=1/1 pos=(1.09, 0.89, 0.75) target=(0.92, 0.67, 0.74) distance=0.27
[pose] step=84 target_index=1/1 pos=(1.08, 0.92, 0.75) target=(0.92, 0.67, 0.74) distance=0.29
[pose] step=86 target_index=1/1 pos=(1.05, 0.97, 0.77) target=(0.92, 0.67, 0.74) distance=0.33
[pose] step=88 target_index=1/1 pos=(1.01, 1.04, 0.79) target=(0.92, 0.67, 0.74) distance=0.38
[pose] step=90 target_index=1/1 pos=(0.98, 1.10, 0.81) target=(0.92, 0.67, 0.74) distance=0.44
[pose] step=92 target_index=1/1 pos=(0.95, 1.16, 0.82) target=(0.92, 0.67, 0.74) distance=0.49
[pose] step=94 target_index=1/1 pos=(0.92, 1.19, 0.84) target=(0.92, 0.67, 0.74) distance=0.53
[pose] step=96 target_index=1/1 pos=(0.91, 1.20, 0.84) target=(0.92, 0.67, 0.74) distance=0.54
[pose] step=98 target_index=1/1 pos=(0.91, 1.19, 0.84) target=(0.92, 0.67, 0.74) distance=0.53
[pose] step=100 target_index=1/1 pos=(0.92, 1.15, 0.84) target=(0.92, 0.67, 0.74) distance=0.49
[pose] step=102 target_index=1/1 pos=(0.95, 1.10, 0.83) target=(0.92, 0.67, 0.74) distance=0.44
[pose] step=104 target_index=1/1 pos=(0.99, 1.05, 0.82) target=(0.92, 0.67, 0.74) distance=0.39
[pose] step=106 target_index=1/1 pos=(1.03, 1.00, 0.80) target=(0.92, 0.67, 0.74) distance=0.35
[pose] step=108 target_index=1/1 pos=(1.08, 0.96, 0.79) target=(0.92, 0.67, 0.74) distance=0.34
[pose] step=110 target_index=1/1 pos=(1.13, 0.95, 0.77) target=(0.92, 0.67, 0.74) distance=0.35
[pose] step=112 target_index=1/1 pos=(1.16, 0.97, 0.76) target=(0.92, 0.67, 0.74) distance=0.38
[pose] step=114 target_index=1/1 pos=(1.16, 1.01, 0.76) target=(0.92, 0.67, 0.74) distance=0.41
[pose] step=116 target_index=1/1 pos=(1.14, 1.06, 0.77) target=(0.92, 0.67, 0.74) distance=0.45
[pose] step=118 target_index=1/1 pos=(1.10, 1.12, 0.79) target=(0.92, 0.67, 0.74) distance=0.49
[pose] step=120 target_index=1/1 pos=(1.04, 1.18, 0.82) target=(0.92, 0.67, 0.74) distance=0.53
[pose] step=122 target_index=1/1 pos=(0.98, 1.23, 0.84) target=(0.92, 0.67, 0.74) distance=0.57
[pose] step=124 target_index=1/1 pos=(0.92, 1.26, 0.85) target=(0.92, 0.67, 0.74) distance=0.59
[pose] step=126 target_index=1/1 pos=(0.88, 1.26, 0.86) target=(0.92, 0.67, 0.74) distance=0.60
[pose] step=128 target_index=1/1 pos=(0.87, 1.23, 0.85) target=(0.92, 0.67, 0.74) distance=0.57
[pose] step=130 target_index=1/1 pos=(0.88, 1.19, 0.85) target=(0.92, 0.67, 0.74) distance=0.53
[pose] step=132 target_index=1/1 pos=(0.92, 1.13, 0.84) target=(0.92, 0.67, 0.74) distance=0.47
[pose] step=134 target_index=1/1 pos=(0.98, 1.07, 0.83) target=(0.92, 0.67, 0.74) distance=0.41
[pose] step=136 target_index=1/1 pos=(1.06, 1.02, 0.82) target=(0.92, 0.67, 0.74) distance=0.38
[pose] step=138 target_index=1/1 pos=(1.15, 0.99, 0.80) target=(0.92, 0.67, 0.74) distance=0.39
[pose] step=140 target_index=1/1 pos=(1.22, 0.98, 0.78) target=(0.92, 0.67, 0.74) distance=0.43
[pose] step=142 target_index=1/1 pos=(1.29, 1.00, 0.76) target=(0.92, 0.67, 0.74) distance=0.49
[pose] step=144 target_index=1/1 pos=(1.32, 1.04, 0.75) target=(0.92, 0.67, 0.74) distance=0.55
[pose] step=146 target_index=1/1 pos=(1.32, 1.11, 0.76) target=(0.92, 0.67, 0.74) distance=0.60
[pose] step=148 target_index=1/1 pos=(1.29, 1.19, 0.77) target=(0.92, 0.67, 0.74) distance=0.64
[pose] step=150 target_index=1/1 pos=(1.23, 1.26, 0.80) target=(0.92, 0.67, 0.74) distance=0.67
[pose] step=152 target_index=1/1 pos=(1.16, 1.32, 0.82) target=(0.92, 0.67, 0.74) distance=0.70
[pose] step=154 target_index=1/1 pos=(1.08, 1.36, 0.84) target=(0.92, 0.67, 0.74) distance=0.71
[pose] step=156 target_index=1/1 pos=(1.01, 1.37, 0.86) target=(0.92, 0.67, 0.74) distance=0.72
[pose] step=158 target_index=1/1 pos=(0.95, 1.36, 0.86) target=(0.92, 0.67, 0.74) distance=0.69
[pose] step=160 target_index=1/1 pos=(0.91, 1.31, 0.86) target=(0.92, 0.67, 0.74) distance=0.65
[pose] step=162 target_index=1/1 pos=(0.90, 1.25, 0.85) target=(0.92, 0.67, 0.74) distance=0.59
[pose] step=164 target_index=1/1 pos=(0.91, 1.18, 0.84) target=(0.92, 0.67, 0.74) distance=0.51
[pose] step=166 target_index=1/1 pos=(0.96, 1.10, 0.83) target=(0.92, 0.67, 0.74) distance=0.44
[pose] step=168 target_index=1/1 pos=(1.03, 1.04, 0.81) target=(0.92, 0.67, 0.74) distance=0.39
[pose] step=170 target_index=1/1 pos=(1.11, 0.99, 0.78) target=(0.92, 0.67, 0.74) distance=0.37
[pose] step=172 target_index=1/1 pos=(1.19, 0.98, 0.76) target=(0.92, 0.67, 0.74) distance=0.41
[pose] step=174 target_index=1/1 pos=(1.27, 1.00, 0.74) target=(0.92, 0.67, 0.74) distance=0.48
[pose] step=176 target_index=1/1 pos=(1.33, 1.04, 0.73) target=(0.92, 0.67, 0.74) distance=0.55
[pose] step=178 target_index=1/1 pos=(1.36, 1.12, 0.73) target=(0.92, 0.67, 0.74) distance=0.62
[pose] step=180 target_index=1/1 pos=(1.36, 1.20, 0.74) target=(0.92, 0.67, 0.74) distance=0.69
[pose] step=182 target_index=1/1 pos=(1.33, 1.29, 0.76) target=(0.92, 0.67, 0.74) distance=0.74
[pose] step=184 target_index=1/1 pos=(1.27, 1.37, 0.79) target=(0.92, 0.67, 0.74) distance=0.78
[pose] step=186 target_index=1/1 pos=(1.20, 1.42, 0.81) target=(0.92, 0.67, 0.74) distance=0.80
[pose] step=188 target_index=1/1 pos=(1.12, 1.45, 0.83) target=(0.92, 0.67, 0.74) distance=0.81
[pose] step=190 target_index=1/1 pos=(1.03, 1.45, 0.85) target=(0.92, 0.67, 0.74) distance=0.79
[pose] step=192 target_index=1/1 pos=(0.95, 1.42, 0.86) target=(0.92, 0.67, 0.74) distance=0.76
[pose] step=194 target_index=1/1 pos=(0.88, 1.37, 0.87) target=(0.92, 0.67, 0.74) distance=0.71
[pose] step=196 target_index=1/1 pos=(0.83, 1.30, 0.86) target=(0.92, 0.67, 0.74) distance=0.64
[pose] step=198 target_index=1/1 pos=(0.82, 1.22, 0.85) target=(0.92, 0.67, 0.74) distance=0.56
[pose] step=200 target_index=1/1 pos=(0.82, 1.13, 0.83) target=(0.92, 0.67, 0.74) distance=0.47
[pose] step=202 target_index=1/1 pos=(0.86, 1.05, 0.81) target=(0.92, 0.67, 0.74) distance=0.39
[pose] step=204 target_index=1/1 pos=(0.92, 0.99, 0.78) target=(0.92, 0.67, 0.74) distance=0.32
[pose] step=206 target_index=1/1 pos=(1.00, 0.96, 0.76) target=(0.92, 0.67, 0.74) distance=0.30
[pose] step=208 target_index=1/1 pos=(1.09, 0.95, 0.73) target=(0.92, 0.67, 0.74) distance=0.33
[pose] step=210 target_index=1/1 pos=(1.18, 0.97, 0.72) target=(0.92, 0.67, 0.74) distance=0.40
[pose] step=212 target_index=1/1 pos=(1.27, 1.01, 0.70) target=(0.92, 0.67, 0.74) distance=0.49
[pose] step=214 target_index=1/1 pos=(1.33, 1.08, 0.70) target=(0.92, 0.67, 0.74) distance=0.58
[pose] step=216 target_index=1/1 pos=(1.37, 1.15, 0.70) target=(0.92, 0.67, 0.74) distance=0.66
[pose] step=218 target_index=1/1 pos=(1.38, 1.24, 0.70) target=(0.92, 0.67, 0.74) distance=0.73
[pose] step=220 target_index=1/1 pos=(1.36, 1.32, 0.72) target=(0.92, 0.67, 0.74) distance=0.79
[pose] step=222 target_index=1/1 pos=(1.31, 1.39, 0.74) target=(0.92, 0.67, 0.74) distance=0.82
[pose] step=224 target_index=1/1 pos=(1.24, 1.44, 0.76) target=(0.92, 0.67, 0.74) distance=0.83
[pose] step=226 target_index=1/1 pos=(1.15, 1.46, 0.78) target=(0.92, 0.67, 0.74) distance=0.82
[pose] step=228 target_index=1/1 pos=(1.06, 1.46, 0.81) target=(0.92, 0.67, 0.74) distance=0.80
[pose] step=230 target_index=1/1 pos=(0.96, 1.44, 0.83) target=(0.92, 0.67, 0.74) distance=0.77
[pose] step=232 target_index=1/1 pos=(0.87, 1.40, 0.85) target=(0.92, 0.67, 0.74) distance=0.74
[pose] step=234 target_index=1/1 pos=(0.79, 1.35, 0.86) target=(0.92, 0.67, 0.74) distance=0.70
[pose] step=236 target_index=1/1 pos=(0.74, 1.28, 0.86) target=(0.92, 0.67, 0.74) distance=0.65
[pose] step=238 target_index=1/1 pos=(0.70, 1.20, 0.86) target=(0.92, 0.67, 0.74) distance=0.58
[pose] step=240 target_index=1/1 pos=(0.69, 1.11, 0.84) target=(0.92, 0.67, 0.74) distance=0.50
[pose] step=242 target_index=1/1 pos=(0.70, 1.01, 0.82) target=(0.92, 0.67, 0.74) distance=0.41
[pose] step=244 target_index=1/1 pos=(0.73, 0.92, 0.80) target=(0.92, 0.67, 0.74) distance=0.32
[pose] step=246 target_index=1/1 pos=(0.78, 0.85, 0.77) target=(0.92, 0.67, 0.74) distance=0.22
[pose] step=248 target_index=1/1 pos=(0.85, 0.79, 0.75) target=(0.92, 0.67, 0.74) distance=0.13
[pose] step=249 target_index=1/1 pos=(0.88, 0.77, 0.73) target=(0.92, 0.67, 0.74) distance=0.10
episode 5: status=success return=16.732 distance=0.098
episodes: 5
success_rate: 0.800
timeout_rate: 0.200
crash_or_unsafe_rate: 0.000
average_return: -44.190
average_distance_to_target: 0.258
average_mission_goal_distance: 0.258
average_steps_to_target: 195.750
average_sequence_completion_rate: 0.000
average_cmd_vx: -0.002
average_cmd_vy: 0.031
average_cmd_vz: 0.087
safety_filter_activation_count: 0
sonar_near_miss_count: 0
saved_eval_csv: /workspace/HW2_Work/part3_plusY/logs/eval/stage4/variantA/run001/eval002.csv
saved_eval_config: /workspace/HW2_Work/part3_plusY/logs/eval/stage4/variantA/run001/eval002_config.json
